日期,质量等级,AQI指数,当天AQI排名,PM2\.5,PM10,So2,No2,Co,O3
"
                                        2019-01-19","
                                       良","92
                                       ",199,68,119,7,55,1.26,10
"
                                        2019-01-20","
                                       轻度污染","150
                                       ",325,114,158,11,40,1.30,40
"
                                        2019-01-21","
                                       良","73
                                       ",192,52,84,9,47,0.83,26
"
                                        2019-01-22","
                                       良","92
                                       ",217,68,110,8,49,1.00,36
"
                                        2019-01-23","
                                       良","95
                                       ",217,70,116,8,58,1.10,36
"
                                        2019-01-24","
                                       轻度污染","118
                                       ",243,88,141,10,63,1.10,46
"
                                        2019-01-25","
                                       轻度污染","143
                                       ",304,107,157,10,65,1.06,36
"
                                        2019-01-26","
                                       优","49
                                       ",78,28,50,7,24,0.66,52
"
                                        2019-01-27","
                                       良","60
                                       ",100,38,68,6,41,0.74,35
"
                                        2019-01-28","
                                       良","92
                                       ",225,67,107,10,59,0.98,15
"
                                        2019-01-29","
                                       轻度污染","133
                                       ",288,100,135,8,49,1.03,32
"
                                        2019-01-30","
                                       轻度污染","127
                                       ",282,96,138,9,46,1.06,34
"
                                        2019-01-31","
                                       优","39
                                       ",62,22,37,5,23,0.71,45
"
                                        2019-02-01","
                                       良","67
                                       ",153,48,61,6,20,0.84,57
"
                                        2019-02-02","
                                       良","69
                                       ",139,50,64,6,30,1.02,36
"
                                        2019-02-03","
                                       良","70
                                       ",131,51,69,7,23,1.10,37
"
                                        2019-02-04","
                                       轻度污染","136
                                       ",298,101,137,8,17,1.28,64
"
                                        2019-02-05","
                                       轻度污染","126
                                       ",207,95,137,6,20,1.18,47
"
                                        2019-02-06","
                                       良","64
                                       ",138,46,61,6,16,1.09,40
"
                                        2019-02-07","
                                       优","42
                                       ",99,27,40,5,15,0.95,46
"
                                        2019-02-08","
                                       优","34
                                       ",74,13,22,5,11,0.57,59
"
                                        2019-02-09","
                                       优","30
                                       ",52,16,21,5,11,0.60,56
"
                                        2019-02-10","
                                       优","34
                                       ",85,22,28,5,13,0.73,53
"
                                        2019-02-11","
                                       优","37
                                       ",86,25,34,6,16,0.78,44
"
                                        2019-02-12","
                                       优","41
                                       ",91,28,37,5,24,0.86,35
"
                                        2019-02-13","
                                       优","23
                                       ",25,15,18,5,21,0.80,43
"
                                        2019-02-14","
                                       优","36
                                       ",65,21,26,5,23,0.80,58
"
                                        2019-02-15","
                                       优","21
                                       ",19,13,16,6,32,0.86,26
"
                                        2019-02-16","
                                       良","56
                                       ",189,40,49,6,34,0.96,33
"
                                        2019-02-17","
                                       优","48
                                       ",156,32,46,7,30,0.78,41
"
                                        2019-02-18","
                                       优","38
                                       ",118,25,33,6,37,0.79,31
"
                                        2019-02-19","
                                       优","29
                                       ",34,20,26,6,28,0.88,22
"
                                        2019-02-20","
                                       优","39
                                       ",56,27,36,6,40,0.99,13
"
                                        2019-02-21","
                                       优","48
                                       ",104,33,42,6,34,0.86,48
"
                                        2019-02-22","
                                       优","46
                                       ",95,32,40,6,27,0.88,51
"
                                        2019-02-23","
                                       良","80
                                       ",189,58,72,8,32,0.96,41
"
                                        2019-02-24","
                                       轻度污染","115
                                       ",247,86,114,11,45,1.17,49
"
                                        2019-02-25","
                                       中度污染","166
                                       ",318,125,174,15,80,1.51,15
"
                                        2019-02-26","
                                       轻度污染","105
                                       ",264,75,113,8,47,1.10,49
"
                                        2019-02-27","
                                       优","47
                                       ",93,28,47,6,45,0.78,28
"
                                        2019-02-28","
                                       良","73
                                       ",190,53,75,9,47,0.96,27
"
                                        2019-03-01","
                                       良","80
                                       ",189,58,88,8,43,0.90,51
"
                                        2019-03-02","
                                       良","57
                                       ",152,39,57,6,36,0.93,68
"
                                        2019-03-03","
                                       良","59
                                       ",156,41,60,7,37,1.09,36
"
                                        2019-03-04","
                                       良","67
                                       ",167,47,68,7,43,1.12,45
"
                                        2019-03-05","
                                       良","86
                                       ",207,63,95,8,60,1.02,30
"
                                        2019-03-06","
                                       良","54
                                       ",158,35,56,7,42,0.96,40
"
                                        2019-03-07","
                                       轻度污染","121
                                       ",357,90,130,10,39,1.05,73
"
                                        2019-03-08","
                                       良","51
                                       ",109,27,53,8,36,0.62,59
"
                                        2019-03-09","
                                       良","63
                                       ",172,43,71,7,50,0.77,20
"
                                        2019-03-10","
                                       良","64
                                       ",184,44,70,8,38,0.83,49
"
                                        2019-03-11","
                                       良","66
                                       ",187,39,79,9,39,0.78,55
"
                                        2019-03-12","
                                       良","70
                                       ",211,32,88,9,46,0.67,58
"
                                        2019-03-13","
                                       良","75
                                       ",260,39,98,10,36,0.63,71
"
                                        2019-03-14","
                                       良","56
                                       ",160,30,64,7,41,0.64,45
"
                                        2019-03-15","
                                       良","53
                                       ",149,29,57,8,39,0.70,51
"
                                        2019-03-16","
                                       良","81
                                       ",325,57,106,10,52,0.82,67
"
                                        2019-03-17","
                                       良","88
                                       ",292,63,114,11,53,0.89,73
"
                                        2019-03-18","
                                       良","77
                                       ",249,52,90,7,50,0.79,47
"
                                        2019-03-19","
                                       良","67
                                       ",171,45,82,7,46,0.80,53
"
                                        2019-03-20","
                                       良","57
                                       ",150,29,62,7,37,0.84,55
"
                                        2019-03-21","
                                       良","56
                                       ",156,36,58,6,36,0.89,49
"
                                        2019-03-22","
                                       优","41
                                       ",98,20,40,6,27,0.58,62
"
                                        2019-03-23","
                                       优","45
                                       ",154,26,46,8,35,0.58,64
"
                                        2019-03-24","
                                       良","75
                                       ",251,54,90,10,48,0.73,76
"
                                        2019-03-25","
                                       良","64
                                       ",184,44,74,7,40,0.72,51
"
                                        2019-03-26","
                                       优","50
                                       ",82,29,53,7,41,0.71,48
"
                                        2019-03-27","
                                       良","55
                                       ",110,33,61,7,54,0.81,29
"
                                        2019-03-28","
                                       优","50
                                       ",100,32,54,6,36,0.71,67
"
                                        2019-03-29","
                                       优","43
                                       ",45,24,42,5,39,0.66,54
"
                                        2019-03-30","
                                       良","73
                                       ",245,49,87,7,37,0.83,62
"
                                        2019-03-31","
                                       优","47
                                       ",95,17,48,7,31,0.55,68
"
                                        2019-04-01","
                                       良","58
                                       ",195,28,65,7,42,0.62,60
"
                                        2019-04-02","
                                       良","68
                                       ",259,41,86,8,60,0.70,38
"
                                        2019-04-03","
                                       良","56
                                       ",173,36,60,6,49,0.67,34
"
                                        2019-04-04","
                                       良","52
                                       ",137,29,59,7,47,0.73,17
"
                                        2019-04-05","
                                       优","44
                                       ",70,24,44,6,35,0.70,59
"
                                        2019-04-06","
                                       良","54
                                       ",105,29,53,6,34,0.69,67
"
                                        2019-04-07","
                                       良","63
                                       ",158,34,67,9,45,0.77,73
"
                                        2019-04-08","
                                       轻度污染","116
                                       ",329,71,132,9,48,0.95,107
"
                                        2019-04-09","
                                       良","57
                                       ",270,28,58,6,34,0.78,54
"
                                        2019-04-10","
                                       优","46
                                       ",140,24,47,4,22,0.62,56
"
                                        2019-04-11","
                                       优","49
                                       ",168,30,51,5,41,0.59,37
"
                                        2019-04-12","
                                       良","62
                                       ",209,39,66,6,37,0.71,64
"
                                        2019-04-13","
                                       良","67
                                       ",225,42,75,6,49,0.69,72
"
                                        2019-04-14","
                                       良","75
                                       ",316,48,87,9,53,0.78,63
"
                                        2019-04-15","
                                       良","67
                                       ",222,32,64,8,33,0.66,89
"
                                        2019-04-16","
                                       良","61
                                       ",177,33,71,8,49,0.67,55
"
                                        2019-04-17","
                                       良","65
                                       ",182,38,67,6,35,0.75,74
"
                                        2019-04-18","
                                       良","75
                                       ",224,40,79,7,50,0.81,82
"
                                        2019-04-19","
                                       良","84
                                       ",292,54,100,8,53,0.81,73
"
                                        2019-04-20","
                                       良","58
                                       ",170,35,69,5,39,0.73,38
"
                                        2019-04-21","
                                       良","58
                                       ",178,35,66,5,42,0.74,39
"
                                        2019-04-22","
                                       良","52
                                       ",142,34,54,4,40,0.70,17
"
                                        2019-04-23","
                                       优","44
                                       ",82,26,44,5,41,0.87,31
"
                                        2019-04-24","
                                       良","74
                                       ",236,52,84,6,52,1.26,38
"
                                        2019-04-25","
                                       良","63
                                       ",239,43,71,5,38,0.93,53
"
                                        2019-04-26","
                                       优","39
                                       ",30,23,39,4,32,0.67,33
"
                                        2019-04-27","
                                       优","45
                                       ",89,16,40,7,29,0.47,85
"
                                        2019-04-28","
                                       良","64
                                       ",273,43,67,5,40,0.70,52
"
                                        2019-04-29","
                                       良","59
                                       ",236,41,62,6,43,0.90,32
"
                                        2019-04-30","
                                       优","36
                                       ",59,24,36,4,33,0.79,39
"
                                        2019-05-01","
                                       良","59
                                       ",175,34,63,6,31,0.72,76
"
                                        2019-05-02","
                                       良","67
                                       ",197,28,73,7,43,0.62,79
"
                                        2019-05-03","
                                       良","79
                                       ",270,32,83,7,42,0.59,93
"
                                        2019-05-04","
                                       良","74
                                       ",231,29,66,7,41,0.55,100
"
                                        2019-05-05","
                                       良","88
                                       ",292,43,84,9,49,0.68,99
"
                                        2019-05-06","
                                       良","61
                                       ",253,28,59,8,26,0.57,92
"
                                        2019-05-07","
                                       良","54
                                       ",179,11,45,7,25,0.45,93
"
                                        2019-05-08","
                                       良","64
                                       ",248,27,65,8,33,0.53,105
"
                                        2019-05-09","
                                       良","88
                                       ",309,37,75,7,41,0.63,112
"
                                        2019-05-10","
                                       轻度污染","104
                                       ",332,55,100,9,52,0.75,122
"
                                        2019-05-11","
                                       轻度污染","102
                                       ",319,51,90,7,45,0.77,118
"
                                        2019-05-12","
                                       良","99
                                       ",268,51,89,7,45,0.74,111
"
                                        2019-05-13","
                                       良","55
                                       ",114,37,59,4,39,0.70,49
"
                                        2019-05-14","
                                       优","50
                                       ",88,22,34,4,19,0.54,95
"
                                        2019-05-15","
                                       优","33
                                       ",27,20,29,4,41,0.66,31
"
                                        2019-05-16","
                                       优","47
                                       ",110,31,50,5,43,0.83,44
"
                                        2019-05-17","
                                       良","61
                                       ",222,41,66,4,49,0.90,36
"
                                        2019-05-18","
                                       良","60
                                       ",250,36,61,5,31,0.86,63
"
                                        2019-05-19","
                                       良","64
                                       ",227,43,74,6,43,0.80,49
"
                                        2019-05-20","
                                       良","67
                                       ",250,25,66,8,30,0.69,93
"
                                        2019-05-21","
                                       良","77
                                       ",274,23,73,7,30,0.57,113
"
                                        2019-05-22","
                                       良","93
                                       ",314,44,98,7,44,0.73,117
"
                                        2019-05-23","
                                       轻度污染","106
                                       ",316,52,98,7,44,0.76,128
"
                                        2019-05-24","
                                       良","83
                                       ",229,35,69,6,42,0.63,114
"
                                        2019-05-25","
                                       优","50
                                       ",109,25,49,4,26,0.57,73
"
                                        2019-05-26","
                                       优","33
                                       ",62,19,31,3,21,0.61,48
"
                                        2019-05-27","
                                       优","36
                                       ",68,16,28,4,18,0.66,63
"
                                        2019-05-28","
                                       良","55
                                       ",237,9,31,5,20,0.45,102
"
                                        2019-05-29","
                                       良","52
                                       ",174,16,45,5,39,0.48,76
"
                                        2019-05-30","
                                       良","55
                                       ",204,26,55,6,45,0.56,71
"
                                        2019-05-31","
                                       良","67
                                       ",280,42,63,4,34,0.74,75
"
                                        2019-06-01","
                                       良","77
                                       ",284,48,77,6,38,0.85,85
"
                                        2019-06-03","
                                       良","85
                                       ",291,37,61,6,32,0.84,109
"
                                        2019-06-02","
                                       良","83
                                       ",273,48,73,6,34,0.88,100
"
                                        2019-06-04","
                                       良","83
                                       ",273,35,58,5,29,0.80,117
"
                                        2019-06-05","
                                       良","100
                                       ",346,45,75,5,34,0.84,119
"
                                        2019-06-06","
                                       优","38
                                       ",90,13,30,3,15,0.56,72
"
                                        2019-06-07","
                                       良","58
                                       ",211,19,36,5,16,0.55,110
"
                                        2019-06-08","
                                       良","69
                                       ",273,29,50,5,23,0.62,103
"
                                        2019-06-09","
                                       良","60
                                       ",236,27,50,4,24,0.64,78
"
                                        2019-06-10","
                                       良","80
                                       ",316,39,68,4,30,0.76,97
"
                                        2019-06-11","
                                       良","56
                                       ",230,31,51,4,20,0.61,73
"
                                        2019-06-14","
                                       良","56
                                       ",269,34,54,5,49,0.79,126
"
                                        2019-06-17","
                                       优","47
                                       ",232,27,48,5,34,0.64,80
"
                                        2019-06-15","
                                       良","70
                                       ",300,30,53,6,40,0.72,119
"
                                        2019-06-18","
                                       优","31
                                       ",139,20,31,4,40,0.72,20
"
                                        2019-06-19","
                                       优","28
                                       ",88,17,27,4,40,0.90,29
"
                                        2019-06-20","
                                       优","32
                                       ",180,21,32,4,36,0.72,44
"
                                        2019-06-25","
                                       优","31
                                       ",51,16,30,4,32,0.55,39
"
                                        2019-06-27","
                                       良","81
                                       ",310,38,63,4,30,0.75,103
"
                                        2019-06-26","
                                       优","29
                                       ",41,17,28,3,29,0.59,44
"
                                        2019-06-28","
                                       良","84
                                       ",341,43,69,4,34,0.83,96
"
                                        2019-06-29","
                                       优","38
                                       ",116,20,37,3,31,0.72,36
"
                                        2019-06-30","
                                       优","41
                                       ",132,17,31,3,26,0.76,56
"
                                        2019-07-01","
                                       优","39
                                       ",96,12,25,3,22,0.58,66
"
                                        2019-07-02","
                                       优","44
                                       ",112,13,28,3,17,0.48,85
"
                                        2019-07-03","
                                       优","42
                                       ",102,20,35,2,21,0.54,67
"
                                        2019-07-04","
                                       优","44
                                       ",142,23,44,3,29,0.60,57
"
                                        2019-07-05","
                                       良","51
                                       ",178,30,56,4,37,0.68,53
"
                                        2019-07-06","
                                       良","51
                                       ",192,21,41,4,25,0.72,64
"
                                        2019-07-07","
                                       优","48
                                       ",168,14,31,3,20,0.59,88
"
                                        2019-07-12","
                                       良","53
                                       ",283,36,61,4,46,0.75,51
"
                                        2019-07-13","
                                       优","23
                                       ",47,7,12,3,31,0.55,62
"
                                        2019-07-14","
                                       优","38
                                       ",159,18,27,3,22,0.53,93
"
                                        2019-07-15","
                                       优","40
                                       ",168,25,40,3,25,0.63,83
"
                                        2019-07-16","
                                       优","49
                                       ",250,31,52,4,30,0.68,65
"
                                        2019-07-17","
                                       优","35
                                       ",137,16,34,4,26,0.61,47
"
                                        2019-07-18","
                                       优","28
                                       ",98,12,28,4,15,0.46,39
"
                                        2019-07-19","
                                       优","26
                                       ",87,11,26,4,17,0.49,40
"
                                        2019-07-20","
                                       优","35
                                       ",147,18,34,4,20,0.56,69
﻿"
                                        2019-07-21","
                                       良","68
                                       ",317,36,66,5,30,0.67,105
"
                                        2019-07-22","
                                       良","56
                                       ",274,29,50,4,26,0.70,86
"
                                        2019-07-23","
                                       优","39
                                       ",200,19,36,4,22,0.65,73
"
                                        2019-07-24","
                                       优","43
                                       ",233,20,41,4,26,0.64,73
"
                                        2019-07-25","
                                       优","42
                                       ",217,19,42,4,33,0.63,30
"
                                        2019-07-26","
                                       优","49
                                       ",254,24,48,4,28,0.64,73
"
                                        2019-08-06","
                                       优","37
                                       ",131,15,33,4,16,0.50,59
"
                                        2019-08-07","
                                       良","57
                                       ",277,29,47,5,20,0.54,78
"
                                        2019-08-08","
                                       优","29
                                       ",46,13,28,4,14,0.47,30
"
                                        2019-08-09","
                                       优","24
                                       ",27,7,22,3,10,0.44,24
"
                                        2019-08-10","
                                       优","19
                                       ",19,5,9,2,6,0.47,38
"
                                        2019-08-11","
                                       优","21
                                       ",38,6,12,3,9,0.48,42
"
                                        2019-08-21","
                                       良","68
                                       ",338,35,59,6,33,0.72,111
"
                                        2019-08-22","
                                       良","77
                                       ",349,46,74,6,34,0.76,121
"
                                        2019-08-23","
                                       良","57
                                       ",236,34,55,5,31,0.69,88
"
                                        2019-08-24","
                                       优","40
                                       ",136,20,37,5,24,0.59,65
"
                                        2019-08-25","
                                       优","28
                                       ",58,12,28,5,23,0.59,30
"
                                        2019-08-26","
                                       优","33
                                       ",117,14,30,4,24,0.63,53
"
                                        2019-08-27","
                                       优","39
                                       ",217,19,37,5,31,0.66,63
"
                                        2019-08-28","
                                       良","56
                                       ",314,31,55,4,31,0.83,79
"
                                        2019-09-01","
                                       优","27
                                       ",66,12,18,4,24,0.64,80
"
                                        2019-09-02","
                                       优","22
                                       ",52,9,15,4,35,0.72,32
"
                                        2019-09-03","
                                       优","30
                                       ",104,17,29,4,41,0.73,15
"
                                        2019-09-04","
                                       优","49
                                       ",238,32,50,5,48,0.98,27
"
                                        2019-09-05","
                                       优","34
                                       ",124,19,33,4,33,0.77,34
"
                                        2019-09-06","
                                       优","23
                                       ",40,11,22,4,23,0.60,36
"
                                        2019-09-07","
                                       优","35
                                       ",84,18,32,4,24,0.62,74
"
                                        2019-09-08","
                                       良","80
                                       ",288,46,78,5,43,0.85,112
"
                                        2019-09-09","
                                       良","78
                                       ",309,47,77,5,44,0.88,100
"
                                        2019-09-10","
                                       良","79
                                       ",344,50,84,6,49,0.83,103
"
                                        2019-09-11","
                                       良","71
                                       ",344,41,70,5,39,0.75,100
"
                                        2019-09-12","
                                       良","57
                                       ",299,32,52,5,26,0.60,98
"
                                        2019-09-13","
                                       良","54
                                       ",284,24,40,4,20,0.58,119
"
                                        2019-09-14","
                                       优","37
                                       ",180,18,34,4,20,0.53,93
"
                                        2019-09-15","
                                       优","44
                                       ",233,24,45,5,28,0.75,72
"
                                        2019-09-16","
                                       优","47
                                       ",250,17,35,6,26,0.61,110
"
                                        2019-09-17","
                                       良","56
                                       ",274,28,53,6,32,0.75,106
"
                                        2019-09-18","
                                       优","41
                                       ",172,13,38,6,25,0.55,104
"
                                        2019-09-19","
                                       优","45
                                       ",202,16,45,6,24,0.56,99
"
                                        2019-09-20","
                                       优","45
                                       ",176,17,41,6,29,0.56,96
"
                                        2019-09-21","
                                       优","38
                                       ",118,16,38,5,26,0.63,81
"
                                        2019-09-22","
                                       优","35
                                       ",69,15,35,4,22,0.59,91
"
                                        2019-09-23","
                                       良","53
                                       ",184,24,54,6,38,0.73,98
"
                                        2019-09-24","
                                       良","68
                                       ",271,33,66,7,56,0.79,99
"
                                        2019-09-25","
                                       良","78
                                       ",299,44,80,7,59,0.95,108
"
                                        2019-09-26","
                                       良","91
                                       ",355,60,100,7,49,0.93,122
"
                                        2019-09-27","
                                       良","61
                                       ",207,33,57,6,46,0.65,88
"
                                        2019-09-28","
                                       良","70
                                       ",212,39,69,6,57,0.68,90
"
                                        2019-09-29","
                                       良","80
                                       ",260,52,85,6,56,0.74,90
"
                                        2019-09-30","
                                       良","56
                                       ",131,33,53,6,32,0.60,88
"
                                        2019-10-01","
                                       优","28
                                       ",38,18,29,4,19,0.52,27
"
                                        2019-10-02","
                                       优","24
                                       ",34,16,23,3,18,0.55,37
"
                                        2019-10-03","
                                       良","53
                                       ",154,32,52,5,32,0.70,76
"
                                        2019-10-04","
                                       良","65
                                       ",283,41,66,5,37,0.73,84
"
                                        2019-10-05","
                                       优","44
                                       ",269,26,44,5,25,0.63,71
"
                                        2019-10-06","
                                       优","34
                                       ",162,12,34,5,33,0.55,48
"
                                        2019-10-07","
                                       良","60
                                       ",308,37,69,5,40,0.79,28
"
                                        2019-10-08","
                                       优","49
                                       ",237,30,52,7,35,0.90,39
"
                                        2019-10-09","
                                       良","73
                                       ",341,53,90,9,64,1.03,23
"
                                        2019-10-10","
                                       良","74
                                       ",335,50,84,6,52,1.05,78
"
                                        2019-10-11","
                                       良","90
                                       ",353,65,110,9,56,1.14,76
"
                                        2019-10-12","
                                       良","58
                                       ",246,40,66,8,45,1.00,41
"
                                        2019-10-13","
                                       良","55
                                       ",247,33,60,8,46,0.79,56
"
                                        2019-10-14","
                                       优","48
                                       ",240,25,50,6,35,0.63,64
"
                                        2019-10-15","
                                       优","37
                                       ",155,11,37,5,29,0.50,70
"
                                        2019-10-16","
                                       优","48
                                       ",209,20,50,7,48,0.51,53
"
                                        2019-10-17","
                                       良","54
                                       ",217,29,59,7,51,0.62,59
"
                                        2019-10-18","
                                       良","55
                                       ",208,32,61,7,55,0.66,61
"
                                        2019-10-19","
                                       良","64
                                       ",195,42,75,7,58,0.74,68
"
                                        2019-10-20","
                                       良","69
                                       ",197,47,81,6,57,0.76,77
"
                                        2019-10-21","
                                       良","70
                                       ",219,49,83,7,61,0.78,70
"
                                        2019-10-22","
                                       良","53
                                       ",139,32,58,6,56,0.65,65
"
                                        2019-10-23","
                                       良","61
                                       ",194,41,72,8,51,0.77,77
"
                                        2019-10-24","
                                       良","61
                                       ",213,40,72,7,57,0.77,66
"
                                        2019-10-25","
                                       良","79
                                       ",326,58,101,8,59,0.96,78
"
                                        2019-10-26","
                                       良","58
                                       ",267,33,63,6,43,0.84,31
"
                                        2019-10-27","
                                       良","57
                                       ",193,35,65,6,56,0.79,15
"
                                        2019-10-28","
                                       优","41
                                       ",107,26,42,5,53,0.93,12
"
                                        2019-10-29","
                                       良","75
                                       ",238,34,109,6,47,0.81,34
"
                                        2019-10-30","
                                       轻度污染","127
                                       ",294,61,205,8,65,0.78,49
"
                                        2019-10-31","
                                       轻度污染","129
                                       ",322,70,208,8,75,0.84,56
"
                                        2019-11-01","
                                       良","99
                                       ",289,57,147,7,67,0.78,62
"
                                        2019-11-02","
                                       良","92
                                       ",273,53,135,7,55,0.76,80
"
                                        2019-11-03","
                                       良","93
                                       ",322,60,135,7,58,0.82,63
"
                                        2019-11-04","
                                       良","61
                                       ",176,34,72,8,51,0.75,58
"
                                        2019-11-05","
                                       良","57
                                       ",128,30,65,8,51,0.78,53
"
                                        2019-11-06","
                                       良","63
                                       ",179,38,76,7,62,0.73,46
"
                                        2019-11-07","
                                       良","65
                                       ",210,43,81,8,74,0.86,13
"
                                        2019-11-08","
                                       良","58
                                       ",160,31,65,7,46,0.74,54
"
                                        2019-11-09","
                                       良","66
                                       ",165,40,82,7,68,0.78,32
"
                                        2019-11-10","
                                       良","67
                                       ",148,42,85,6,66,0.86,47
"
                                        2019-11-11","
                                       良","81
                                       ",265,55,111,8,75,0.92,41
"
                                        2019-11-12","
                                       良","100
                                       ",332,70,145,9,94,1.04,18
"
                                        2019-11-13","
                                       良","74
                                       ",277,52,90,5,52,0.93,47
"
                                        2019-11-14","
                                       良","63
                                       ",246,25,76,8,45,0.63,45
